Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Revenue,Year,Month,YearMonth,DayOfWeek,Hour
536644,21212,PACK OF 72 RETROSPOT CAKE CASES,38,2011-03-10 09:37:00.000000,0.6,12357,Germany,22.8,2011,3,2011-03,3,9
536644,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-03-10 09:37:00.000000,3.21,12357,Germany,3.21,2011,3,2011-03,3,9
536644,23300,GARDENERS KNEELING PAD CUP OF TEA,5,2011-03-10 09:37:00.000000,1.89,12357,Germany,9.45,2011,3,2011-03,3,9
538107,M,MANUAL,33,2011-03-10 10:22:00.000000,0.0,12431,United Kingdom,0.0,2011,3,2011-03,3,10
537745,23298,SPOTTY BUNTING,3,2011-03-10 13:08:00.000000,4.56,12538,United Kingdom,13.68,2011,3,2011-03,3,13
538184,22835,HOT WATER BOTTLE I AM SO POORLY,5,2011-03-11 10:21:00.000000,4.86,12837,United Kingdom,24.3,2011,3,2011-03,4,10
538184,DOT,DOTCOM POSTAGE,4,2011-03-11 10:21:00.000000,14.57,12837,United Kingdom,58.28,2011,3,2011-03,4,10
538063,22197,POPCORN HOLDER,13,2011-03-12 13:38:00.000000,0.78,12618,United Kingdom,10.14,2011,3,2011-03,5,13
538063,22623,BOX OF VINTAGE JIGSAW BLOCKS,1,2011-03-12 13:38:00.000000,4.6,12618,United Kingdom,4.6,2011,3,2011-03,5,13
538063,84997D,BLUE 3 PIECE POLKADOT CUTLERY SET,18,2011-03-12 13:38:00.000000,3.75,12618,United Kingdom,67.5,2011,3,2011-03,5,13
536617,22469,HEART OF WICKER SMALL,9,2011-03-13 02:29:00.000000,1.52,12591,United Kingdom,13.68,2011,3,2011-03,6,2
536470,DOT,DOTCOM POSTAGE,4,2011-03-13 07:42:00.000000,16.02,12736,United Kingdom,64.08,2011,3,2011-03,6,7
536551,23166,MEDIUM CERAMIC TOP STORAGE JAR,4,2011-03-13 15:40:00.000000,1.31,12500,Switzerland,5.24,2011,3,2011-03,6,15
536551,22382,LUNCH BAG SPACEBOY DESIGN,2,2011-03-13 15:40:00.000000,1.6,12500,Switzerland,3.2,2011,3,2011-03,6,15
536551,85099B,JUMBO BAG RED RETROSPOT,3,2011-03-13 15:40:00.000000,1.98,12500,Switzerland,5.9399999999999995,2011,3,2011-03,6,15
537972,22730,ALARM CLOCK BAKELIKE IVORY,12,2011-03-14 06:36:00.000000,3.79,12740,United Kingdom,45.480000000000004,2011,3,2011-03,0,6
537972,22469,HEART OF WICKER SMALL,15,2011-03-14 06:36:00.000000,1.49,12740,United Kingdom,22.35,2011,3,2011-03,0,6
537972,23298,SPOTTY BUNTING,15,2011-03-14 06:36:00.000000,5.21,12740,United Kingdom,78.15,2011,3,2011-03,0,6
537972,21777,RECIPE BOX WITH METAL HEART,8,2011-03-14 06:36:00.000000,7.67,12740,United Kingdom,61.36,2011,3,2011-03,0,6
538101,22632,HAND WARMER RED POLKA DOT,5,2011-03-14 11:47:00.000000,1.91,12415,United Kingdom,9.549999999999999,2011,3,2011-03,0,11
538101,22310,PANTRY MAGNETIC SHOPPING LIST,1,2011-03-14 11:47:00.000000,1.99,12415,United Kingdom,1.99,2011,3,2011-03,0,11
538101,22423,REGENCY CAKESTAND 3 TIER,1,2011-03-14 11:47:00.000000,13.01,12415,United Kingdom,13.01,2011,3,2011-03,0,11
538101,84029E,RED WOOLLY HOTTIE WHITE HEART,6,2011-03-14 11:47:00.000000,3.45,12415,United Kingdom,20.700000000000003,2011,3,2011-03,0,11
536791,22633,HAND WARMER UNION JACK,13,2011-03-15 08:12:00.000000,1.67,12448,United Kingdom,21.71,2011,3,2011-03,1,8
536791,22469,HEART OF WICKER SMALL,1,2011-03-15 08:12:00.000000,1.67,12448,United Kingdom,1.67,2011,3,2011-03,1,8
536791,22745,POPPY'S PLAYHOUSE BEDROOM,12,2011-03-15 08:12:00.000000,2.03,12448,United Kingdom,24.36,2011,3,2011-03,1,8
538018,22728,ALARM CLOCK BAKELIKE PINK,1,2011-03-17 19:10:00.000000,3.81,12844,Belgium,3.81,2011,3,2011-03,3,19
538018,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,3,2011-03-17 19:10:00.000000,3.53,12844,Belgium,10.59,2011,3,2011-03,3,19
538018,POST,POSTAGE,3,2011-03-17 19:10:00.000000,18.59,12844,Belgium,55.769999999999996,2011,3,2011-03,3,19
538355,22384,LUNCH BAG PINK POLKADOT,11,2011-03-18 13:06:00.000000,1.81,12697,United Kingdom,19.91,2011,3,2011-03,4,13
537339,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-03-19 00:54:00.000000,8.09,12836,United Kingdom,8.09,2011,3,2011-03,5,0
537339,21754,HOME BUILDING BLOCK WORD,7,2011-03-19 00:54:00.000000,5.74,12836,United Kingdom,40.18,2011,3,2011-03,5,0
537339,21755,LOVE BUILDING BLOCK WORD,11,2011-03-19 00:54:00.000000,5.53,12836,United Kingdom,60.830000000000005,2011,3,2011-03,5,0
537339,22198,SMALL HEART FLOWERS HOOK,1,2011-03-19 00:54:00.000000,0.85,12836,United Kingdom,0.85,2011,3,2011-03,5,0
537339,M,MANUAL,3,2011-03-19 00:54:00.000000,0.0,12836,United Kingdom,0.0,2011,3,2011-03,5,0
537339,48187,DOORMAT NEW ENGLAND,16,2011-03-19 00:54:00.000000,8.68,12836,United Kingdom,138.88,2011,3,2011-03,5,0
537339,22745,POPPY'S PLAYHOUSE BEDROOM,11,2011-03-19 00:54:00.000000,1.94,12836,United Kingdom,21.34,2011,3,2011-03,5,0
537339,22469,HEART OF WICKER SMALL,18,2011-03-19 00:54:00.000000,1.55,12836,United Kingdom,27.900000000000002,2011,3,2011-03,5,0
537339,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2011-03-19 00:54:00.000000,3.45,12836,United Kingdom,3.45,2011,3,2011-03,5,0
537339,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,6,2011-03-19 00:54:00.000000,4.55,12836,United Kingdom,27.299999999999997,2011,3,2011-03,5,0
536722,22728,ALARM CLOCK BAKELIKE PINK,12,2011-03-19 17:29:00.000000,3.43,12821,France,41.160000000000004,2011,3,2011-03,5,17
536722,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-03-19 17:29:00.000000,7.8,12821,France,7.8,2011,3,2011-03,5,17
536722,22383,LUNCH BAG SUKI DESIGN,6,2011-03-19 17:29:00.000000,1.6,12821,France,9.600000000000001,2011,3,2011-03,5,17
536722,22632,HAND WARMER RED POLKA DOT,2,2011-03-19 17:29:00.000000,1.78,12821,France,3.56,2011,3,2011-03,5,17
536372,85099C,JUMBO BAG STRAWBERRY,7,2011-03-20 07:51:00.000000,1.82,12691,United Kingdom,12.74,2011,3,2011-03,6,7
536372,84406B,CREAM CUPID HEARTS COAT HANGER,17,2011-03-20 07:51:00.000000,2.74,12691,United Kingdom,46.580000000000005,2011,3,2011-03,6,7
537364,22727,ALARM CLOCK BAKELIKE RED,9,2011-03-20 12:17:00.000000,3.68,12738,Germany,33.120000000000005,2011,3,2011-03,6,12
537364,22382,LUNCH BAG SPACEBOY DESIGN,18,2011-03-20 12:17:00.000000,1.67,12738,Germany,30.06,2011,3,2011-03,6,12
537364,M,MANUAL,1,2011-03-20 12:17:00.000000,0.0,12738,Germany,0.0,2011,3,2011-03,6,12
537364,22383,LUNCH BAG SUKI DESIGN,1,2011-03-20 12:17:00.000000,1.6,12738,Germany,1.6,2011,3,2011-03,6,12
537364,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,12,2011-03-20 12:17:00.000000,3.33,12738,Germany,39.96,2011,3,2011-03,6,12
537364,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,9,2011-03-20 12:17:00.000000,3.74,12738,Germany,33.660000000000004,2011,3,2011-03,6,12
537364,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-03-20 12:17:00.000000,1.77,12738,Germany,1.77,2011,3,2011-03,6,12
537364,71053,WHITE METAL LANTERN,4,2011-03-20 12:17:00.000000,3.54,12738,Germany,14.16,2011,3,2011-03,6,12
537364,48187,DOORMAT NEW ENGLAND,1,2011-03-20 12:17:00.000000,7.26,12738,Germany,7.26,2011,3,2011-03,6,12
536803,22728,ALARM CLOCK BAKELIKE PINK,1,2011-03-20 15:26:00.000000,4.06,12477,United Kingdom,4.06,2011,3,2011-03,6,15
536803,M,MANUAL,10,2011-03-20 15:26:00.000000,0.0,12477,United Kingdom,0.0,2011,3,2011-03,6,15
537164,22835,HOT WATER BOTTLE I AM SO POORLY,1,2011-03-21 02:21:00.000000,5.02,12682,Norway,5.02,2011,3,2011-03,0,2
537164,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,17,2011-03-21 02:21:00.000000,3.58,12682,Norway,60.86,2011,3,2011-03,0,2
536895,22622,BOX OF VINTAGE ALPHABET BLOCKS,6,2011-03-21 12:15:00.000000,4.79,12831,United Kingdom,28.740000000000002,2011,3,2011-03,0,12
536689,22622,BOX OF VINTAGE ALPHABET BLOCKS,20,2011-03-21 13:23:00.000000,5.33,12566,United Kingdom,106.6,2011,3,2011-03,0,13
537375,22745,POPPY'S PLAYHOUSE BEDROOM,1,2011-03-22 08:59:00.000000,2.03,12379,United Kingdom,2.03,2011,3,2011-03,1,8
537375,22197,POPCORN HOLDER,1,2011-03-22 08:59:00.000000,0.87,12379,United Kingdom,0.87,2011,3,2011-03,1,8
537375,85099C,JUMBO BAG STRAWBERRY,3,2011-03-22 08:59:00.000000,1.99,12379,United Kingdom,5.97,2011,3,2011-03,1,8
537375,48187,DOORMAT NEW ENGLAND,2,2011-03-22 08:59:00.000000,8.55,12379,United Kingdom,17.1,2011,3,2011-03,1,8
537375,22728,ALARM CLOCK BAKELIKE PINK,6,2011-03-22 08:59:00.000000,4.08,12379,United Kingdom,24.48,2011,3,2011-03,1,8
537375,84406B,CREAM CUPID HEARTS COAT HANGER,10,2011-03-22 08:59:00.000000,2.78,12379,United Kingdom,27.799999999999997,2011,3,2011-03,1,8
537570,22752,SET 7 BABUSHKA NESTING BOXES,3,2011-03-22 11:08:00.000000,7.78,12798,France,23.34,2011,3,2011-03,1,11
536694,22197,POPCORN HOLDER,44,2011-03-22 11:44:00.000000,0.8,12396,United Kingdom,35.2,2011,3,2011-03,1,11
536694,22386,JUMBO BAG PINK POLKADOT,3,2011-03-22 11:44:00.000000,1.96,12396,United Kingdom,5.88,2011,3,2011-03,1,11
536694,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-03-22 11:44:00.000000,2.25,12396,United Kingdom,2.25,2011,3,2011-03,1,11
537155,22383,LUNCH BAG SUKI DESIGN,1,2011-03-22 19:09:00.000000,1.65,12672,Sweden,1.65,2011,3,2011-03,1,19
537155,22728,ALARM CLOCK BAKELIKE PINK,8,2011-03-22 19:09:00.000000,3.54,12672,Sweden,28.32,2011,3,2011-03,1,19
537058,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2011-03-23 08:42:00.000000,4.31,12380,United Kingdom,12.93,2011,3,2011-03,2,8
537058,21755,LOVE BUILDING BLOCK WORD,4,2011-03-23 08:42:00.000000,6.33,12380,United Kingdom,25.32,2011,3,2011-03,2,8
537058,21777,RECIPE BOX WITH METAL HEART,14,2011-03-23 08:42:00.000000,8.13,12380,United Kingdom,113.82000000000001,2011,3,2011-03,2,8
537058,22623,BOX OF VINTAGE JIGSAW BLOCKS,1,2011-03-23 08:42:00.000000,5.14,12380,United Kingdom,5.14,2011,3,2011-03,2,8
537005,23298,SPOTTY BUNTING,4,2011-03-23 14:20:00.000000,5.01,12354,United Kingdom,20.04,2011,3,2011-03,2,14
537005,21754,HOME BUILDING BLOCK WORD,2,2011-03-23 14:20:00.000000,5.71,12354,United Kingdom,11.42,2011,3,2011-03,2,14
537913,22386,JUMBO BAG PINK POLKADOT,3,2011-03-24 02:31:00.000000,2.05,12530,France,6.1499999999999995,2011,3,2011-03,3,2
538021,22727,ALARM CLOCK BAKELIKE RED,1,2011-03-24 04:12:00.000000,3.38,12626,United Kingdom,3.38,2011,3,2011-03,3,4
538021,M,MANUAL,3,2011-03-24 04:12:00.000000,0.0,12626,United Kingdom,0.0,2011,3,2011-03,3,4
538021,71053,WHITE METAL LANTERN,2,2011-03-24 04:12:00.000000,3.3,12626,United Kingdom,6.6,2011,3,2011-03,3,4
538021,DOT,DOTCOM POSTAGE,5,2011-03-24 04:12:00.000000,15.54,12626,United Kingdom,77.69999999999999,2011,3,2011-03,3,4
537907,22383,LUNCH BAG SUKI DESIGN,1,2011-03-24 11:19:00.000000,1.81,12791,United Kingdom,1.81,2011,3,2011-03,3,11
536842,M,MANUAL,1,2011-03-24 14:58:00.000000,0.0,12730,United Kingdom,0.0,2011,3,2011-03,3,14
536842,22623,BOX OF VINTAGE JIGSAW BLOCKS,1,2011-03-24 14:58:00.000000,5.08,12730,United Kingdom,5.08,2011,3,2011-03,3,14
536725,22632,HAND WARMER RED POLKA DOT,6,2011-03-25 07:52:00.000000,1.75,12810,United Kingdom,10.5,2011,3,2011-03,4,7
536725,84029E,RED WOOLLY HOTTIE WHITE HEART,2,2011-03-25 07:52:00.000000,3.09,12810,United Kingdom,6.18,2011,3,2011-03,4,7
536725,22730,ALARM CLOCK BAKELIKE IVORY,1,2011-03-25 07:52:00.000000,3.89,12810,United Kingdom,3.89,2011,3,2011-03,4,7
536725,48187,DOORMAT NEW ENGLAND,2,2011-03-25 07:52:00.000000,7.28,12810,United Kingdom,14.56,2011,3,2011-03,4,7
536610,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,1,2011-03-25 12:36:00.000000,4.42,12449,United Kingdom,4.42,2011,3,2011-03,4,12
536509,23298,SPOTTY BUNTING,1,2011-03-25 16:28:00.000000,4.87,12381,United Kingdom,4.87,2011,3,2011-03,4,16
537947,21212,PACK OF 72 RETROSPOT CAKE CASES,8,2011-03-26 09:44:00.000000,0.57,12603,United Kingdom,4.56,2011,3,2011-03,5,9
537338,22383,LUNCH BAG SUKI DESIGN,1,2011-03-26 13:26:00.000000,1.62,12670,United Kingdom,1.62,2011,3,2011-03,5,13
537338,22197,POPCORN HOLDER,3,2011-03-26 13:26:00.000000,0.88,12670,United Kingdom,2.64,2011,3,2011-03,5,13
536721,22728,ALARM CLOCK BAKELIKE PINK,6,2011-03-26 14:01:00.000000,3.52,12401,Sweden,21.12,2011,3,2011-03,5,14
536721,22835,HOT WATER BOTTLE I AM SO POORLY,10,2011-03-26 14:01:00.000000,4.79,12401,Sweden,47.9,2011,3,2011-03,5,14
537252,22748,POPPY'S PLAYHOUSE KITCHEN,8,2011-03-27 09:53:00.000000,2.14,12500,United Kingdom,17.12,2011,3,2011-03,6,9
537252,22730,ALARM CLOCK BAKELIKE IVORY,2,2011-03-27 09:53:00.000000,3.71,12500,United Kingdom,7.42,2011,3,2011-03,6,9
537252,22727,ALARM CLOCK BAKELIKE RED,1,2011-03-27 09:53:00.000000,4.09,12500,United Kingdom,4.09,2011,3,2011-03,6,9
537252,20725,LUNCH BAG RED RETROSPOT,1,2011-03-27 09:53:00.000000,1.78,12500,United Kingdom,1.78,2011,3,2011-03,6,9
537252,23084,RABBIT NIGHT LIGHT,10,2011-03-27 09:53:00.000000,1.76,12500,United Kingdom,17.6,2011,3,2011-03,6,9
537252,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,2011-03-27 09:53:00.000000,5.41,12500,United Kingdom,5.41,2011,3,2011-03,6,9
537727,22728,ALARM CLOCK BAKELIKE PINK,7,2011-03-27 12:31:00.000000,3.97,12482,EIRE,27.790000000000003,2011,3,2011-03,6,12
537730,POST,POSTAGE,3,2011-03-27 15:07:00.000000,17.57,12712,France,52.71,2011,3,2011-03,6,15
537730,22198,SMALL HEART FLOWERS HOOK,43,2011-03-27 15:07:00.000000,0.91,12712,France,39.13,2011,3,2011-03,6,15
536762,22835,HOT WATER BOTTLE I AM SO POORLY,1,2011-03-27 16:45:00.000000,4.92,12594,United Kingdom,4.92,2011,3,2011-03,6,16
536762,71053,WHITE METAL LANTERN,1,2011-03-27 16:45:00.000000,3.58,12594,United Kingdom,3.58,2011,3,2011-03,6,16
536762,22633,HAND WARMER UNION JACK,1,2011-03-27 16:45:00.000000,1.95,12594,United Kingdom,1.95,2011,3,2011-03,6,16
536762,47566,PARTY BUNTING,16,2011-03-27 16:45:00.000000,4.88,12594,United Kingdom,78.08,2011,3,2011-03,6,16
536762,22469,HEART OF WICKER SMALL,6,2011-03-27 16:45:00.000000,1.63,12594,United Kingdom,9.78,2011,3,2011-03,6,16
536762,23166,MEDIUM CERAMIC TOP STORAGE JAR,2,2011-03-27 16:45:00.000000,1.35,12594,United Kingdom,2.7,2011,3,2011-03,6,16
536762,22730,ALARM CLOCK BAKELIKE IVORY,1,2011-03-27 16:45:00.000000,3.45,12594,United Kingdom,3.45,2011,3,2011-03,6,16
536762,21777,RECIPE BOX WITH METAL HEART,9,2011-03-27 16:45:00.000000,7.6,12594,United Kingdom,68.39999999999999,2011,3,2011-03,6,16
536762,22386,JUMBO BAG PINK POLKADOT,1,2011-03-27 16:45:00.000000,1.77,12594,United Kingdom,1.77,2011,3,2011-03,6,16
536762,20725,LUNCH BAG RED RETROSPOT,4,2011-03-27 16:45:00.000000,1.64,12594,United Kingdom,6.56,2011,3,2011-03,6,16
536762,DOT,DOTCOM POSTAGE,1,2011-03-27 16:45:00.000000,15.85,12594,United Kingdom,15.85,2011,3,2011-03,6,16
537872,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,14,2011-03-28 11:03:00.000000,3.2,12670,Cyprus,44.800000000000004,2011,3,2011-03,0,11
537872,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,4,2011-03-28 11:03:00.000000,4.54,12670,Cyprus,18.16,2011,3,2011-03,0,11
537872,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,2011-03-28 11:03:00.000000,4.57,12670,Cyprus,4.57,2011,3,2011-03,0,11
537872,84406B,CREAM CUPID HEARTS COAT HANGER,11,2011-03-28 11:03:00.000000,2.57,12670,Cyprus,28.27,2011,3,2011-03,0,11
537872,22745,POPPY'S PLAYHOUSE BEDROOM,1,2011-03-28 11:03:00.000000,2.19,12670,Cyprus,2.19,2011,3,2011-03,0,11
537872,22386,JUMBO BAG PINK POLKADOT,9,2011-03-28 11:03:00.000000,2.0,12670,Cyprus,18.0,2011,3,2011-03,0,11
537872,22748,POPPY'S PLAYHOUSE KITCHEN,20,2011-03-28 11:03:00.000000,2.18,12670,Cyprus,43.6,2011,3,2011-03,0,11
537872,23300,GARDENERS KNEELING PAD CUP OF TEA,1,2011-03-28 11:03:00.000000,2.09,12670,Cyprus,2.09,2011,3,2011-03,0,11
537872,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2011-03-28 11:03:00.000000,1.67,12670,Cyprus,40.08,2011,3,2011-03,0,11
537872,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,22,2011-03-28 11:03:00.000000,3.64,12670,Cyprus,80.08,2011,3,2011-03,0,11
537130,23166,MEDIUM CERAMIC TOP STORAGE JAR,11,2011-03-29 07:22:00.000000,1.31,12416,United Kingdom,14.41,2011,3,2011-03,1,7
537130,22745,POPPY'S PLAYHOUSE BEDROOM,1,2011-03-29 07:22:00.000000,2.02,12416,United Kingdom,2.02,2011,3,2011-03,1,7
537130,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,5,2011-03-29 07:22:00.000000,3.89,12416,United Kingdom,19.45,2011,3,2011-03,1,7
536387,22633,HAND WARMER UNION JACK,6,2011-03-29 16:49:00.000000,1.67,12654,United Kingdom,10.02,2011,3,2011-03,1,16
536387,22469,HEART OF WICKER SMALL,5,2011-03-29 16:49:00.000000,1.65,12654,United Kingdom,8.25,2011,3,2011-03,1,16
536387,22198,SMALL HEART FLOWERS HOOK,56,2011-03-29 16:49:00.000000,0.79,12654,United Kingdom,44.24,2011,3,2011-03,1,16
536774,22730,ALARM CLOCK BAKELIKE IVORY,2,2011-03-30 09:18:00.000000,3.67,12480,United Kingdom,7.34,2011,3,2011-03,2,9
536774,22633,HAND WARMER UNION JACK,8,2011-03-30 09:18:00.000000,1.75,12480,United Kingdom,14.0,2011,3,2011-03,2,9
536656,22198,SMALL HEART FLOWERS HOOK,43,2011-03-30 09:19:00.000000,0.86,12706,Italy,36.98,2011,3,2011-03,2,9
537933,85099C,JUMBO BAG STRAWBERRY,1,2011-03-30 10:10:00.000000,1.87,12522,United Kingdom,1.87,2011,3,2011-03,2,10
537342,71053,WHITE METAL LANTERN,2,2011-03-31 11:26:00.000000,3.24,12757,United Kingdom,6.48,2011,3,2011-03,3,11
537342,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-03-31 11:26:00.000000,2.24,12757,United Kingdom,2.24,2011,3,2011-03,3,11
537342,22745,POPPY'S PLAYHOUSE BEDROOM,1,2011-03-31 11:26:00.000000,2.15,12757,United Kingdom,2.15,2011,3,2011-03,3,11
537342,22632,HAND WARMER RED POLKA DOT,13,2011-03-31 11:26:00.000000,1.68,12757,United Kingdom,21.84,2011,3,2011-03,3,11
537774,22384,LUNCH BAG PINK POLKADOT,4,2011-03-31 11:31:00.000000,1.7,12736,EIRE,6.8,2011,3,2011-03,3,11
537774,23300,GARDENERS KNEELING PAD CUP OF TEA,17,2011-03-31 11:31:00.000000,1.95,12736,EIRE,33.15,2011,3,2011-03,3,11
537774,21730,GLASS STAR FROSTED T-LIGHT HOLDER,14,2011-03-31 11:31:00.000000,4.63,12736,EIRE,64.82,2011,3,2011-03,3,11
537774,22633,HAND WARMER UNION JACK,2,2011-03-31 11:31:00.000000,1.86,12736,EIRE,3.72,2011,3,2011-03,3,11
537774,22622,BOX OF VINTAGE ALPHABET BLOCKS,11,2011-03-31 11:31:00.000000,5.01,12736,EIRE,55.11,2011,3,2011-03,3,11
537774,21754,HOME BUILDING BLOCK WORD,2,2011-03-31 11:31:00.000000,5.91,12736,EIRE,11.82,2011,3,2011-03,3,11
537774,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2011-03-31 11:31:00.000000,1.84,12736,EIRE,31.28,2011,3,2011-03,3,11
536917,22423,REGENCY CAKESTAND 3 TIER,1,2011-03-31 11:38:00.000000,12.18,12808,United Kingdom,12.18,2011,3,2011-03,3,11
536917,22383,LUNCH BAG SUKI DESIGN,2,2011-03-31 11:38:00.000000,1.8,12808,United Kingdom,3.6,2011,3,2011-03,3,11
536917,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2011-03-31 11:38:00.000000,4.91,12808,United Kingdom,9.82,2011,3,2011-03,3,11
537905,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-04-01 12:07:00.000000,2.63,12488,United Kingdom,2.63,2011,4,2011-04,4,12
537905,22386,JUMBO BAG PINK POLKADOT,3,2011-04-01 12:07:00.000000,1.87,12488,United Kingdom,5.61,2011,4,2011-04,4,12
537905,22745,POPPY'S PLAYHOUSE BEDROOM,18,2011-04-01 12:07:00.000000,1.96,12488,United Kingdom,35.28,2011,4,2011-04,4,12
537905,22198,SMALL HEART FLOWERS HOOK,10,2011-04-01 12:07:00.000000,0.82,12488,United Kingdom,8.2,2011,4,2011-04,4,12
536484,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2011-04-01 16:36:00.000000,3.68,12485,United Kingdom,14.72,2011,4,2011-04,4,16
536484,85099B,JUMBO BAG RED RETROSPOT,17,2011-04-01 16:36:00.000000,1.81,12485,United Kingdom,30.77,2011,4,2011-04,4,16
536484,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2011-04-01 16:36:00.000000,4.52,12485,United Kingdom,4.52,2011,4,2011-04,4,16
536484,22423,REGENCY CAKESTAND 3 TIER,1,2011-04-01 16:36:00.000000,12.72,12485,United Kingdom,12.72,2011,4,2011-04,4,16
536484,DOT,DOTCOM POSTAGE,3,2011-04-01 16:36:00.000000,15.83,12485,United Kingdom,47.49,2011,4,2011-04,4,16
536811,85099C,JUMBO BAG STRAWBERRY,7,2011-04-02 09:43:00.000000,1.93,12682,Germany,13.51,2011,4,2011-04,5,9
536811,21777,RECIPE BOX WITH METAL HEART,1,2011-04-02 09:43:00.000000,8.53,12682,Germany,8.53,2011,4,2011-04,5,9
536398,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,1,2011-04-03 07:01:00.000000,4.21,12788,Japan,4.21,2011,4,2011-04,6,7
536398,20725,LUNCH BAG RED RETROSPOT,1,2011-04-03 07:01:00.000000,1.57,12788,Japan,1.57,2011,4,2011-04,6,7
536398,22728,ALARM CLOCK BAKELIKE PINK,1,2011-04-03 07:01:00.000000,4.06,12788,Japan,4.06,2011,4,2011-04,6,7
537737,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2011-04-05 07:10:00.000000,3.49,12549,United Kingdom,10.47,2011,4,2011-04,1,7
537737,21754,HOME BUILDING BLOCK WORD,1,2011-04-05 07:10:00.000000,6.43,12549,United Kingdom,6.43,2011,4,2011-04,1,7
537737,23167,SMALL CERAMIC TOP STORAGE JAR,60,2011-04-05 07:10:00.000000,0.82,12549,United Kingdom,49.199999999999996,2011,4,2011-04,1,7
537737,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-04-05 07:10:00.000000,0.57,12549,United Kingdom,0.57,2011,4,2011-04,1,7
537737,22197,POPCORN HOLDER,7,2011-04-05 07:10:00.000000,0.93,12549,United Kingdom,6.510000000000001,2011,4,2011-04,1,7
537737,47566,PARTY BUNTING,11,2011-04-05 07:10:00.000000,4.71,12549,United Kingdom,51.81,2011,4,2011-04,1,7
537737,22835,HOT WATER BOTTLE I AM SO POORLY,5,2011-04-05 07:10:00.000000,5.23,12549,United Kingdom,26.150000000000002,2011,4,2011-04,1,7
537737,21755,LOVE BUILDING BLOCK WORD,15,2011-04-05 07:10:00.000000,6.47,12549,United Kingdom,97.05,2011,4,2011-04,1,7
537859,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2011-04-05 08:44:00.000000,4.91,12617,United Kingdom,4.91,2011,4,2011-04,1,8
536489,85099C,JUMBO BAG STRAWBERRY,3,2011-04-05 16:11:00.000000,2.14,12808,France,6.42,2011,4,2011-04,1,16
538268,23300,GARDENERS KNEELING PAD CUP OF TEA,8,2011-04-06 01:22:00.000000,2.3,12701,United Kingdom,18.4,2011,4,2011-04,2,1
538268,22384,LUNCH BAG PINK POLKADOT,4,2011-04-06 01:22:00.000000,1.63,12701,United Kingdom,6.52,2011,4,2011-04,2,1
538268,21754,HOME BUILDING BLOCK WORD,15,2011-04-06 01:22:00.000000,5.41,12701,United Kingdom,81.15,2011,4,2011-04,2,1
538268,84997D,BLUE 3 PIECE POLKADOT CUTLERY SET,23,2011-04-06 01:22:00.000000,4.56,12701,United Kingdom,104.88,2011,4,2011-04,2,1
538268,21755,LOVE BUILDING BLOCK WORD,2,2011-04-06 01:22:00.000000,5.92,12701,United Kingdom,11.84,2011,4,2011-04,2,1
536702,22382,LUNCH BAG SPACEBOY DESIGN,17,2011-04-06 10:44:00.000000,1.61,12492,United Kingdom,27.37,2011,4,2011-04,2,10
536702,22835,HOT WATER BOTTLE I AM SO POORLY,10,2011-04-06 10:44:00.000000,5.34,12492,United Kingdom,53.4,2011,4,2011-04,2,10
536702,22726,ALARM CLOCK BAKELIKE GREEN,14,2011-04-06 10:44:00.000000,3.51,12492,United Kingdom,49.14,2011,4,2011-04,2,10
536702,21754,HOME BUILDING BLOCK WORD,21,2011-04-06 10:44:00.000000,5.8,12492,United Kingdom,121.8,2011,4,2011-04,2,10
536702,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-04-06 10:44:00.000000,6.98,12492,United Kingdom,13.96,2011,4,2011-04,2,10
